,ID,Name,Sex,Age,Height,Weight
68652,35038,Massimiliano Ferretti,M,22.0,194.0,85.0
68653,35038,Massimiliano Ferretti,M,26.0,194.0,85.0
68654,35039,Sergio Andrs Ferreyra,M,23.0,182.0,80.0
68655,35039,Sergio Andrs Ferreyra,M,23.0,182.0,80.0
68656,35039,Sergio Andrs Ferreyra,M,31.0,182.0,80.0
68657,35039,Sergio Andrs Ferreyra,M,31.0,182.0,80.0
68658,35040,Arturo Ferreyros Prez,M,,,
68659,35041,Fernando Ferreyros,M,23.0,185.0,91.0
68660,35042,Riccardo Antonello Ferri,M,20.0,,
68661,35043,Daniela Ferrian,F,27.0,170.0,52.0
68662,35044,Ivo Ferriani,M,27.0,,
68663,35045,Sergio Ferriani,M,22.0,,
68664,35045,Sergio Ferriani,M,26.0,,
68665,35046,Maurice Ferrier,M,22.0,,
68666,35046,Maurice Ferrier,M,22.0,,
68667,35047,Scott William Ferrier,M,22.0,191.0,85.0
68668,35047,Scott William Ferrier,M,26.0,191.0,85.0
68669,35048,Christel Ferrier Bruneau,F,29.0,164.0,53.0
68670,35049,Barbara Hale Ferries (-Henderson),F,19.0,166.0,55.0
68671,35049,Barbara Hale Ferries (-Henderson),F,19.0,166.0,55.0
68672,35050,"Charles Thompson ""Chuck"" Ferries",M,20.0,175.0,83.0
68673,35050,"Charles Thompson ""Chuck"" Ferries",M,24.0,175.0,83.0
68674,35050,"Charles Thompson ""Chuck"" Ferries",M,24.0,175.0,83.0
68675,35051,Diego Javier Ferrn Valencia,M,24.0,190.0,72.0
68676,35052,Giorgio Ferrini,M,21.0,173.0,68.0
68677,35053,Silvio Ferrini,M,26.0,187.0,84.0
68678,35054,Andrea Mara Ferris Quintero,F,24.0,182.0,62.0
68679,35055,John Edward Ferris,M,19.0,180.0,75.0
68680,35055,John Edward Ferris,M,19.0,180.0,75.0
68681,35056,"Elizabeth Anne Esther ""Liz"" Ferris",F,19.0,157.0,54.0
68682,35057,Michelle Louise Ferris,F,19.0,171.0,77.0
68683,35057,Michelle Louise Ferris,F,23.0,171.0,77.0
68684,35057,Michelle Louise Ferris,F,23.0,171.0,77.0
68685,35058,"Samuel ""Sam"" Ferris",M,23.0,174.0,
68686,35058,"Samuel ""Sam"" Ferris",M,27.0,174.0,
68687,35058,"Samuel ""Sam"" Ferris",M,31.0,174.0,
68688,35059,Sharon Marie Ferris,F,22.0,165.0,64.0
68689,35059,Sharon Marie Ferris,F,30.0,165.0,64.0
68690,35060,Cosimo Antonio Fabrizio Ferro,M,22.0,173.0,63.0
68691,35061,Costanza Ferro,F,23.0,169.0,56.0
68692,35061,Costanza Ferro,F,23.0,169.0,56.0
68693,35062,Jordi Ferrn Forn,M,22.0,181.0,78.0
68694,35063,Dino Ferruzzi,M,43.0,,
68695,35063,Dino Ferruzzi,M,43.0,,
68696,35064,Bjrn Lars Johannes Erik Ferry,M,23.0,194.0,83.0
68697,35064,Bjrn Lars Johannes Erik Ferry,M,23.0,194.0,83.0
68698,35064,Bjrn Lars Johannes Erik Ferry,M,23.0,194.0,83.0
68699,35064,Bjrn Lars Johannes Erik Ferry,M,23.0,194.0,83.0
68700,35064,Bjrn Lars Johannes Erik Ferry,M,27.0,194.0,83.0
68701,35064,Bjrn Lars Johannes Erik Ferry,M,27.0,194.0,83.0
68702,35064,Bjrn Lars Johannes Erik Ferry,M,27.0,194.0,83.0
68703,35064,Bjrn Lars Johannes Erik Ferry,M,27.0,194.0,83.0
68704,35064,Bjrn Lars Johannes Erik Ferry,M,27.0,194.0,83.0
68705,35064,Bjrn Lars Johannes Erik Ferry,M,31.0,194.0,83.0
68706,35064,Bjrn Lars Johannes Erik Ferry,M,31.0,194.0,83.0
68707,35064,Bjrn Lars Johannes Erik Ferry,M,31.0,194.0,83.0
68708,35064,Bjrn Lars Johannes Erik Ferry,M,31.0,194.0,83.0
68709,35064,Bjrn Lars Johannes Erik Ferry,M,31.0,194.0,83.0
68710,35064,Bjrn Lars Johannes Erik Ferry,M,35.0,194.0,83.0
68711,35064,Bjrn Lars Johannes Erik Ferry,M,35.0,194.0,83.0
68712,35064,Bjrn Lars Johannes Erik Ferry,M,35.0,194.0,83.0
68713,35064,Bjrn Lars Johannes Erik Ferry,M,35.0,194.0,83.0
68714,35064,Bjrn Lars Johannes Erik Ferry,M,35.0,194.0,83.0
68715,35065,"Edward Payson ""Ed"" Ferry",M,23.0,193.0,89.0
68716,35066,"Michael K. ""Mike"" Ferry",M,26.0,196.0,97.0
68717,35067,Dieter Fersch,M,22.0,175.0,75.0
68718,35068,Per Ferskaug,M,25.0,185.0,70.0
68719,35069,Parmo Karl Ferslev,M,23.0,,
68720,35070,Eberhard Ferstl,M,23.0,181.0,75.0
68721,35070,Eberhard Ferstl,M,27.0,181.0,75.0
68722,35071,Karl Ferstl,M,34.0,182.0,85.0
68723,35071,Karl Ferstl,M,38.0,182.0,85.0
68724,35072,"Josef ""Sepp"" Ferstl",M,21.0,178.0,77.0
68725,35072,"Josef ""Sepp"" Ferstl",M,21.0,178.0,77.0
68726,35072,"Josef ""Sepp"" Ferstl",M,21.0,178.0,77.0
68727,35072,"Josef ""Sepp"" Ferstl",M,25.0,178.0,77.0
68728,35072,"Josef ""Sepp"" Ferstl",M,25.0,178.0,77.0
68729,35073,Timothy Feruka,M,18.0,161.0,48.0
68730,35074,Piero Fervelli,M,,,
68731,35075,Gaston Lucien Fry,M,19.0,176.0,76.0
68732,35075,Gaston Lucien Fry,M,19.0,176.0,76.0
68733,35075,Gaston Lucien Fry,M,24.0,176.0,76.0
68734,35075,Gaston Lucien Fry,M,24.0,176.0,76.0
68735,35076,Nelli Vasilyevna Feryabnikova (Bilmayer-),F,27.0,193.0,82.0
68736,35076,Nelli Vasilyevna Feryabnikova (Bilmayer-),F,31.0,193.0,82.0
68737,35077,Ivan Viktorovich Fesenko,M,24.0,169.0,60.0
68738,35077,Ivan Viktorovich Fesenko,M,24.0,169.0,60.0
68739,35077,Ivan Viktorovich Fesenko,M,24.0,169.0,60.0
68740,35078,Serhiy Leonidovych Fesenko,M,21.0,188.0,77.0
68741,35078,Serhiy Leonidovych Fesenko,M,21.0,188.0,77.0
68742,35079,Serhiy Serhiyovych Fesenko,M,18.0,188.0,81.0
68743,35079,Serhiy Serhiyovych Fesenko,M,18.0,188.0,81.0
68744,35079,Serhiy Serhiyovych Fesenko,M,22.0,188.0,81.0
68745,35079,Serhiy Serhiyovych Fesenko,M,22.0,188.0,81.0
68746,35079,Serhiy Serhiyovych Fesenko,M,26.0,188.0,81.0
68747,35079,Serhiy Serhiyovych Fesenko,M,26.0,188.0,81.0
68748,35080,Rostyslav Ihorovych Feshchuk,M,19.0,176.0,80.0
68749,35080,Rostyslav Ihorovych Feshchuk,M,19.0,176.0,80.0
68750,35081,Sergey Vasilyevich Fesikov,M,19.0,187.0,72.0
68751,35081,Sergey Vasilyevich Fesikov,M,23.0,187.0,72.0
68752,35081,Sergey Vasilyevich Fesikov,M,23.0,187.0,72.0
68753,35082,"Gertrude ""Gerti"" Fesl",F,16.0,,
68754,35082,"Gertrude ""Gerti"" Fesl",F,20.0,,
68755,35082,"Gertrude ""Gerti"" Fesl",F,20.0,,
68756,35082,"Gertrude ""Gerti"" Fesl",F,20.0,,
68757,35082,"Gertrude ""Gerti"" Fesl",F,20.0,,
68758,35082,"Gertrude ""Gerti"" Fesl",F,20.0,,
68759,35082,"Gertrude ""Gerti"" Fesl",F,20.0,,
68760,35082,"Gertrude ""Gerti"" Fesl",F,20.0,,
68761,35083,Nicole Fessel,F,22.0,170.0,55.0
68762,35083,Nicole Fessel,F,22.0,170.0,55.0
68763,35083,Nicole Fessel,F,26.0,170.0,55.0
68764,35083,Nicole Fessel,F,26.0,170.0,55.0
68765,35083,Nicole Fessel,F,30.0,170.0,55.0
68766,35083,Nicole Fessel,F,30.0,170.0,55.0
68767,35083,Nicole Fessel,F,30.0,170.0,55.0
68768,35083,Nicole Fessel,F,30.0,170.0,55.0
68769,35084,Martial Fesselier,M,22.0,169.0,60.0
68770,35084,Martial Fesselier,M,26.0,169.0,60.0
68771,35084,Martial Fesselier,M,30.0,169.0,60.0
68772,35084,Martial Fesselier,M,34.0,169.0,60.0
68773,35085,Slaheddine Al-Fessi,M,31.0,179.0,75.0
68774,35086,Marian Feter,M,25.0,181.0,79.0
68775,35087,John Erle Fethers,M,22.0,,
68776,35087,John Erle Fethers,M,22.0,,
68777,35087,John Erle Fethers,M,22.0,,
68778,35087,John Erle Fethers,M,22.0,,
68779,35087,John Erle Fethers,M,22.0,,
68780,35087,John Erle Fethers,M,22.0,,
68781,35088,Tekle Fetinsa,M,26.0,174.0,50.0
68782,35089,Anatoly Fetisov,M,,,
68783,35090,Andrey Sergeyevich Fetisov,M,28.0,208.0,100.0
68784,35091,"Vyacheslav Aleksandrovich ""Slava"" Fetisov",M,21.0,183.0,84.0
68785,35091,"Vyacheslav Aleksandrovich ""Slava"" Fetisov",M,25.0,183.0,84.0
68786,35091,"Vyacheslav Aleksandrovich ""Slava"" Fetisov",M,29.0,183.0,84.0
68787,35092,Irina Andreyevna Fetisova,F,21.0,190.0,76.0
68788,35093,Alexios Fetsis,M,,,
68789,35093,Alexios Fetsis,M,,,
68790,35094,Angelos Fetsis,M,,,
68791,35094,Angelos Fetsis,M,,,
68792,35095,Gyrgy Fetter,M,24.0,180.0,74.0
68793,35096,Leigh Ann Fetter (-Witt),F,19.0,180.0,61.0
68794,35097,Frederik Fetterlein,M,22.0,191.0,78.0
68795,35097,Frederik Fetterlein,M,26.0,191.0,78.0
68796,35097,Frederik Fetterlein,M,26.0,191.0,78.0
68797,35098,Hilaire Fettes,M,26.0,,
68798,35099,Salah Fettouh,M,24.0,175.0,67.0
68799,35100,Driss Fettouhi,M,22.0,178.0,74.0
68800,35101,Friedrich Fetz,M,24.0,,
68801,35101,Friedrich Fetz,M,24.0,,
68802,35101,Friedrich Fetz,M,24.0,,
68803,35101,Friedrich Fetz,M,24.0,,
68804,35101,Friedrich Fetz,M,24.0,,
68805,35101,Friedrich Fetz,M,24.0,,
68806,35101,Friedrich Fetz,M,24.0,,
68807,35101,Friedrich Fetz,M,24.0,,
68808,35102,Brigitte Fetzer (-Consuegra),F,24.0,196.0,85.0
68809,35103,Steffen Fetzner,M,20.0,170.0,60.0
68810,35103,Steffen Fetzner,M,23.0,170.0,60.0
68811,35103,Steffen Fetzner,M,23.0,170.0,60.0
68812,35103,Steffen Fetzner,M,27.0,170.0,60.0
68813,35104,Raissa Feudjio Tchuanyo,F,16.0,163.0,60.0
68814,35105,"Allan Dean ""Al"" Feuerbach",M,24.0,186.0,120.0
68815,35105,"Allan Dean ""Al"" Feuerbach",M,28.0,186.0,120.0
68816,35106,Lawrence Edward Joseph Feuerbach,M,,,
68817,35106,Lawrence Edward Joseph Feuerbach,M,,,
68818,35107,Markus Feusi,M,27.0,188.0,76.0
68819,35108,Martina Feusi,F,31.0,169.0,65.0
68820,35109,Alain Feutrier,M,19.0,170.0,78.0
68821,35109,Alain Feutrier,M,23.0,170.0,78.0
68822,35109,Alain Feutrier,M,23.0,170.0,78.0
68823,35110,Lucas Feutsa,M,,,
68824,35111,Beat Feuz,M,26.0,172.0,85.0
68825,35111,Beat Feuz,M,26.0,172.0,85.0
68826,35111,Beat Feuz,M,26.0,172.0,85.0
68827,35112,Ernst Feuz,M,18.0,,
68828,35113,Fritz Feuz,M,29.0,170.0,64.0
68829,35113,Fritz Feuz,M,29.0,170.0,64.0
68830,35113,Fritz Feuz,M,29.0,170.0,64.0
68831,35113,Fritz Feuz,M,29.0,170.0,64.0
68832,35113,Fritz Feuz,M,29.0,170.0,64.0
68833,35113,Fritz Feuz,M,29.0,170.0,64.0
68834,35113,Fritz Feuz,M,29.0,170.0,64.0
68835,35113,Fritz Feuz,M,29.0,170.0,64.0
68836,35113,Fritz Feuz,M,33.0,170.0,64.0
68837,35113,Fritz Feuz,M,33.0,170.0,64.0
68838,35113,Fritz Feuz,M,33.0,170.0,64.0
68839,35113,Fritz Feuz,M,33.0,170.0,64.0
68840,35113,Fritz Feuz,M,33.0,170.0,64.0
68841,35113,Fritz Feuz,M,33.0,170.0,64.0
68842,35113,Fritz Feuz,M,33.0,170.0,64.0
68843,35113,Fritz Feuz,M,33.0,170.0,64.0
68844,35114,Andr Fevret,M,22.0,176.0,76.0
68845,35115,"Rosaline ""Ros"" Few (-Hancock)",F,17.0,170.0,53.0
68846,35116,Nikolaos Fexis,M,,,
68847,35117,Fernand Feyaerts,M,,,
68848,35117,Fernand Feyaerts,M,,,
68849,35117,Fernand Feyaerts,M,,,
68850,35118,Otto Feyder,M,26.0,,
68851,35118,Otto Feyder,M,26.0,,
68852,35118,Otto Feyder,M,26.0,,
68853,35118,Otto Feyder,M,26.0,,
68854,35119,Walter Franz Georg Feyerabend,M,36.0,,
68855,35119,Walter Franz Georg Feyerabend,M,36.0,,
68856,35120,Ferdinand Feyerick,M,43.0,,
68857,35121,Robert Lon Feyerick,M,28.0,,
68858,35121,Robert Lon Feyerick,M,28.0,,
68859,35121,Robert Lon Feyerick,M,32.0,,
68860,35121,Robert Lon Feyerick,M,32.0,,
68861,35122,Nadia Fezzani,F,,131.0,41.0
68862,35122,Nadia Fezzani,F,,131.0,41.0
68863,35123,Soad Fezzani,F,,142.0,49.0
68864,35123,Soad Fezzani,F,,142.0,49.0
68865,35123,Soad Fezzani,F,,142.0,49.0
68866,35124,"Mostyn Yanto ""Mickey"" Ffrench-Williams",M,17.0,178.0,
68867,35124,"Mostyn Yanto ""Mickey"" Ffrench-Williams",M,17.0,178.0,
68868,35124,"Mostyn Yanto ""Mickey"" Ffrench-Williams",M,21.0,178.0,
68869,35124,"Mostyn Yanto ""Mickey"" Ffrench-Williams",M,21.0,178.0,
68870,35125,"Nicholas David ""Nick"" Ffrost",M,21.0,174.0,70.0
68871,35126,Nazario Fiakaifonu,M,24.0,189.0,123.0
68872,35127,Jakub Paul Fiala,M,26.0,183.0,93.0
68873,35127,Jakub Paul Fiala,M,26.0,183.0,93.0
68874,35128,Martin Fiala,M,42.0,190.0,99.0
68875,35129,"Antonin ""Tony"" Fiala",M,26.0,177.0,70.0
68876,35129,"Antonin ""Tony"" Fiala",M,26.0,177.0,70.0
68877,35129,"Antonin ""Tony"" Fiala",M,26.0,177.0,70.0
68878,35130,Zbynk Fiala,M,24.0,188.0,79.0
68879,35131,der Moreno Fialho,M,27.0,175.0,65.0
68880,35132,Paulna Fialkov,F,21.0,164.0,55.0
68881,35132,Paulna Fialkov,F,21.0,164.0,55.0
68882,35133,Gregorio Fiallo Salazarte,M,16.0,178.0,79.0
68883,35133,Gregorio Fiallo Salazarte,M,16.0,178.0,79.0
68884,35133,Gregorio Fiallo Salazarte,M,16.0,178.0,79.0
68885,35134,Rossella Fiamingo,F,21.0,167.0,50.0
68886,35134,Rossella Fiamingo,F,21.0,167.0,50.0
68887,35134,Rossella Fiamingo,F,25.0,167.0,50.0
68888,35135,Roberta Fiandino,F,24.0,170.0,56.0
68889,35135,Roberta Fiandino,F,24.0,170.0,56.0
68890,35136,Gheorghe Fiat,M,23.0,,
68891,35137,Kazimierz Fiaka,M,29.0,166.0,58.0
68892,35138,"Michael Wenham ""Mike"" Fibbens",M,20.0,196.0,86.0
68893,35138,"Michael Wenham ""Mike"" Fibbens",M,20.0,196.0,86.0
68894,35138,"Michael Wenham ""Mike"" Fibbens",M,24.0,196.0,86.0
68895,35138,"Michael Wenham ""Mike"" Fibbens",M,24.0,196.0,86.0
68896,35138,"Michael Wenham ""Mike"" Fibbens",M,24.0,196.0,86.0
68897,35138,"Michael Wenham ""Mike"" Fibbens",M,28.0,196.0,86.0
68898,35139,"Nicola ""Nikki"" Fibbens",F,20.0,173.0,61.0
68899,35139,"Nicola ""Nikki"" Fibbens",F,20.0,173.0,61.0
68900,35139,"Nicola ""Nikki"" Fibbens",F,20.0,173.0,61.0
68901,35139,"Nicola ""Nikki"" Fibbens",F,20.0,173.0,61.0
68902,35140,Waldemar Fibigr,M,22.0,185.0,82.0
68903,35140,Waldemar Fibigr,M,26.0,185.0,82.0
68904,35141,Helena Fibingerov (-mdov),F,23.0,179.0,88.0
68905,35141,Helena Fibingerov (-mdov),F,27.0,179.0,88.0
68906,35142,Petr Fical,M,28.0,178.0,82.0
68907,35143,Giuseppe Ficco,M,26.0,168.0,69.0
68908,35144,Jakub Ficenec,M,33.0,179.0,89.0
68909,35145,Albert Modeste mile Franois Simon Fichefet,M,29.0,,
68910,35146,Fabienne Ficher,F,22.0,175.0,61.0
68911,35146,Fabienne Ficher,F,22.0,175.0,61.0
68912,35147,Marco Fichera,M,22.0,180.0,74.0
68913,35147,Marco Fichera,M,22.0,180.0,74.0
68914,35148,Fichot,M,,,
68915,35149,Anja Fichtel-Mauritz (-Koper),F,20.0,175.0,62.0
68916,35149,Anja Fichtel-Mauritz (-Koper),F,20.0,175.0,62.0
68917,35149,Anja Fichtel-Mauritz (-Koper),F,23.0,175.0,62.0
68918,35149,Anja Fichtel-Mauritz (-Koper),F,27.0,175.0,62.0
68919,35149,Anja Fichtel-Mauritz (-Koper),F,27.0,175.0,62.0
68920,35150,Thomas Fichtner,M,33.0,189.0,89.0
68921,35151,G. Fichu,M,,,
68922,35152,Emil Fredrik Fick,M,36.0,,
68923,35152,Emil Fredrik Fick,M,42.0,,
68924,35152,Emil Fredrik Fick,M,42.0,,
68925,35153,Peter Joseph Fick,M,22.0,,
68926,35154,Roderich Fick,M,49.0,,
68927,35155,Sigrid Fick (Frenckell-),F,25.0,,
68928,35155,Sigrid Fick (Frenckell-),F,25.0,,
68929,35155,Sigrid Fick (Frenckell-),F,25.0,,
68930,35155,Sigrid Fick (Frenckell-),F,25.0,,
68931,35155,Sigrid Fick (Frenckell-),F,33.0,,
68932,35155,Sigrid Fick (Frenckell-),F,33.0,,
68933,35155,Sigrid Fick (Frenckell-),F,33.0,,
68934,35155,Sigrid Fick (Frenckell-),F,37.0,,
68935,35155,Sigrid Fick (Frenckell-),F,37.0,,
68936,35155,Sigrid Fick (Frenckell-),F,37.0,,
68937,35156,Otto Fickeisen,M,20.0,,
68938,35156,Otto Fickeisen,M,32.0,,
68939,35157,Rudolf Fickeisen,M,26.0,,
68940,35158,Peter Ficker,M,21.0,190.0,86.0
68941,35158,Peter Ficker,M,25.0,190.0,86.0
68942,35159,Lenka Fickov,F,18.0,178.0,65.0
68943,35160,Jzsef Ficsor,M,26.0,196.0,112.0
68944,35161,Giacinto Fidani,M,,,
68945,35162,Aslanbek Fidarov,M,23.0,164.0,61.0
68946,35163,Elena Fidatov,F,32.0,168.0,52.0
68947,35163,Elena Fidatov,F,35.0,168.0,52.0
68948,35164,Frank James Fiddes,M,21.0,,
68949,35165,Nancy Ingersoll Fiddler,F,31.0,170.0,57.0
68950,35165,Nancy Ingersoll Fiddler,F,31.0,170.0,57.0
68951,35165,Nancy Ingersoll Fiddler,F,31.0,170.0,57.0
68952,35165,Nancy Ingersoll Fiddler,F,31.0,170.0,57.0
68953,35165,Nancy Ingersoll Fiddler,F,35.0,170.0,57.0
68954,35165,Nancy Ingersoll Fiddler,F,35.0,170.0,57.0
68955,35165,Nancy Ingersoll Fiddler,F,35.0,170.0,57.0
68956,35165,Nancy Ingersoll Fiddler,F,35.0,170.0,57.0
68957,35165,Nancy Ingersoll Fiddler,F,35.0,170.0,57.0
68958,35166,Lszl Fidel,M,27.0,187.0,85.0
68959,35167,Roland Fidel,M,25.0,180.0,82.0
68960,35168,Gary Verdon Fidelis,M,28.0,,
68961,35169,Ole Gunnar Fidjestl,M,23.0,188.0,78.0
68962,35169,Ole Gunnar Fidjestl,M,27.0,188.0,78.0
68963,35169,Ole Gunnar Fidjestl,M,27.0,188.0,78.0
68964,35170,Danuta Fidusiewicz-Prusinowska,F,20.0,166.0,55.0
68965,35170,Danuta Fidusiewicz-Prusinowska,F,20.0,166.0,55.0
68966,35170,Danuta Fidusiewicz-Prusinowska,F,20.0,166.0,55.0
68967,35170,Danuta Fidusiewicz-Prusinowska,F,20.0,166.0,55.0
68968,35170,Danuta Fidusiewicz-Prusinowska,F,20.0,166.0,55.0
68969,35170,Danuta Fidusiewicz-Prusinowska,F,20.0,166.0,55.0
68970,35171,"Jacques Poindexter ""Jake"" Fiechter",M,22.0,194.0,93.0
68971,35172,"William John ""Bill"" Fiedler",M,26.0,,
68972,35173,Ellen Fiedler (Neumann-),F,29.0,174.0,66.0
68973,35174,Harry Fiedler,M,27.0,180.0,85.0
68974,35174,Harry Fiedler,M,27.0,180.0,85.0
68975,35174,Harry Fiedler,M,31.0,180.0,85.0
68976,35175,Jens Fiedler,M,22.0,185.0,94.0
68977,35175,Jens Fiedler,M,26.0,185.0,94.0
68978,35175,Jens Fiedler,M,30.0,185.0,94.0
68979,35175,Jens Fiedler,M,30.0,185.0,94.0
68980,35175,Jens Fiedler,M,30.0,185.0,94.0
68981,35175,Jens Fiedler,M,34.0,185.0,94.0
68982,35175,Jens Fiedler,M,34.0,185.0,94.0
68983,35176,Jens Fiedler,M,21.0,184.0,82.0
68984,35177,Jrg Fiedler,M,22.0,193.0,89.0
68985,35177,Jrg Fiedler,M,22.0,193.0,89.0
68986,35177,Jrg Fiedler,M,26.0,193.0,89.0
68987,35177,Jrg Fiedler,M,26.0,193.0,89.0
68988,35177,Jrg Fiedler,M,34.0,193.0,89.0
68989,35178,Sylvia Fiedler,F,17.0,151.0,46.0
68990,35178,Sylvia Fiedler,F,20.0,151.0,46.0
68991,35179,Wolfram Fiedler,M,20.0,177.0,82.0
68992,35179,Wolfram Fiedler,M,20.0,177.0,82.0
68993,35180,Andrzej Wojciech Fiedor,M,22.0,181.0,81.0
68994,35180,Andrzej Wojciech Fiedor,M,26.0,181.0,81.0
68995,35181,Erwin Fiedor,M,20.0,170.0,67.0
68996,35181,Erwin Fiedor,M,24.0,170.0,67.0
68997,35181,Erwin Fiedor,M,24.0,170.0,67.0
68998,35181,Erwin Fiedor,M,24.0,170.0,67.0
68999,35182,David Fiegen,M,19.0,188.0,70.0
69000,35183,Field,M,,,
69001,35183,Field,M,,,
69002,35184,Bruce William Field,M,25.0,177.0,72.0
69003,35184,Bruce William Field,M,25.0,177.0,72.0
69004,35185,Felicity Field,F,21.0,174.0,73.0
69005,35185,Felicity Field,F,21.0,174.0,73.0
69006,35185,Felicity Field,F,21.0,174.0,73.0
69007,35186,Henry Walker Field,M,25.0,,
69008,35187,Kallista Field,F,22.0,160.0,48.0
69009,35188,"Patrick Michael ""Mike"" Field",M,27.0,174.0,64.0
69010,35188,"Patrick Michael ""Mike"" Field",M,27.0,174.0,64.0
69011,35189,Paul Field,M,24.0,180.0,88.0
69012,35189,Paul Field,M,26.0,180.0,88.0
69013,35189,Paul Field,M,26.0,180.0,88.0
69014,35190,Sherri Lee Field,F,20.0,160.0,55.0
69015,35191,John Charles Field-Richards,M,29.0,,
69016,35191,John Charles Field-Richards,M,29.0,,
69017,35192,Aubrey Albert Fielder,M,26.0,,
69018,35192,Aubrey Albert Fielder,M,26.0,,
69019,35193,"William Beauford ""Bill"" Fields",M,22.0,,
69020,35194,Connor Evan Fields,M,19.0,183.0,88.0
69021,35194,Connor Evan Fields,M,23.0,183.0,88.0
69022,35195,"John (Jacob) ""Jackie"" Fields (Finkelstein-)",M,16.0,171.0,57.0
69023,35196,Nirra Fields,F,22.0,170.0,57.0
69024,35197,Stephen Calvin Fields,M,40.0,,109.0
69025,35198,Joseph Fiems,M,,,
69026,35199,Ernest William Fiene,M,37.0,,
69027,35200,Gheorghe Fieraru,M,28.0,178.0,65.0
69028,35201,"Cornelli Antoinette Haritte ""Nelli"" Fiere-Cooman (-Rosier)",F,24.0,159.0,60.0
69029,35201,"Cornelli Antoinette Haritte ""Nelli"" Fiere-Cooman (-Rosier)",F,24.0,159.0,60.0
69030,35201,"Cornelli Antoinette Haritte ""Nelli"" Fiere-Cooman (-Rosier)",F,28.0,159.0,60.0
69031,35202,Fierens,M,,,
69032,35203,Andr Joseph Fierens,M,22.0,,
69033,35203,Andr Joseph Fierens,M,26.0,,
69034,35204,Victor Louis Fierens,M,44.0,,
69035,35204,Victor Louis Fierens,M,44.0,,
69036,35204,Victor Louis Fierens,M,44.0,,
69037,35205,Carlos Eduardo Fierro Guerrero,M,22.0,175.0,69.0
69038,35206,Efrn Fierro Manly,M,23.0,,
69039,35206,Efrn Fierro Manly,M,23.0,,
69040,35207,Eliane Fierro,F,23.0,170.0,62.0
69041,35208,Tania Fierro,F,16.0,165.0,52.0
69042,35209,Manfred Fiess,M,51.0,,
69043,35210,Eduardo Fiestas Arce,M,,,
69044,35211,Manuel Fiestas Arce,M,26.0,,
69045,35212,Michael Fietz,M,32.0,181.0,65.0
69046,35213,Illias Fifa Temesmani,M,27.0,173.0,68.0
69047,35214,"James Thomas ""Jim"" Fifer",M,22.0,186.0,84.0
69048,35214,"James Thomas ""Jim"" Fifer",M,26.0,186.0,84.0
69049,35215,Pedro Figari Solari,M,71.0,,
69050,35215,Pedro Figari Solari,M,71.0,,
69051,35215,Pedro Figari Solari,M,71.0,,
69052,35215,Pedro Figari Solari,M,71.0,,
69053,35215,Pedro Figari Solari,M,71.0,,
69054,35216,Nicolas Figre,M,33.0,176.0,70.0
69055,35217,Craig Charles Figes,M,33.0,183.0,90.0
69056,35218,Michela Figini (-Camozzi),F,17.0,168.0,61.0
69057,35218,Michela Figini (-Camozzi),F,17.0,168.0,61.0
69058,35218,Michela Figini (-Camozzi),F,21.0,168.0,61.0
69059,35218,Michela Figini (-Camozzi),F,21.0,168.0,61.0
69060,35218,Michela Figini (-Camozzi),F,21.0,168.0,61.0
69061,35219,Bruno Figliola,M,22.0,170.0,65.0
69062,35220,Pietro Figlioli,M,20.0,191.0,98.0
69063,35220,Pietro Figlioli,M,24.0,191.0,98.0
69064,35220,Pietro Figlioli,M,28.0,191.0,98.0
69065,35220,Pietro Figlioli,M,32.0,191.0,98.0
69066,35221,Domenic Figliomeni (-Filane),M,25.0,166.0,48.0
69067,35221,Domenic Figliomeni (-Filane),M,29.0,166.0,48.0
69068,35222,Stephan Figliuzzi,M,25.0,177.0,83.0
69069,35222,Stephan Figliuzzi,M,29.0,177.0,83.0
69070,35223,Dante Figoli,M,,,75.0
69071,35224,Guido Figone,M,20.0,,
69072,35224,Guido Figone,M,20.0,,
69073,35224,Guido Figone,M,20.0,,
69074,35224,Guido Figone,M,20.0,,
69075,35224,Guido Figone,M,20.0,,
69076,35224,Guido Figone,M,20.0,,
69077,35224,Guido Figone,M,20.0,,
69078,35224,Guido Figone,M,20.0,,
69079,35224,Guido Figone,M,24.0,,
69080,35224,Guido Figone,M,24.0,,
69081,35224,Guido Figone,M,24.0,,
69082,35224,Guido Figone,M,24.0,,
69083,35224,Guido Figone,M,24.0,,
69084,35224,Guido Figone,M,24.0,,
69085,35224,Guido Figone,M,24.0,,
69086,35224,Guido Figone,M,24.0,,
69087,35225,"Sililo ""Joe"" Figota Manuele",M,26.0,172.0,71.0
69088,35226,Nayara Figueira,F,20.0,169.0,56.0
69089,35226,Nayara Figueira,F,24.0,169.0,56.0
69090,35227,"Jane Ann ""Joana"" Figueiredo (-Barnard)",F,20.0,168.0,60.0
69091,35228,Lucio da Cunha Figueirdo,M,24.0,,
69092,35229,Maria Magnlia de Souza Figueiredo,F,24.0,170.0,60.0
69093,35229,Maria Magnlia de Souza Figueiredo,F,24.0,170.0,60.0
69094,35229,Maria Magnlia de Souza Figueiredo,F,24.0,170.0,60.0
69095,35229,Maria Magnlia de Souza Figueiredo,F,32.0,170.0,60.0
69096,35230,"Milene ""Mi"" Bruna Lima Figueiredo",F,21.0,168.0,73.0
69097,35231,Tatiana Figueirdo,F,16.0,157.0,44.0
